,Unnamed: 0,id,sentence,label,codemixed
19,1316,65922,@USER @USER @USER @USER @USER The Liberals same old playbook. It is so old... yawn,OFF,1
20,11650,78851,What the hell are these leftys talking about.  They will say anything to stop Maga. URL,OFF,0
21,10968,63492,@USER @USER I have a better idea                      Mr Guterriz or whatever his name is should resign &amp; go THE HELL back to wherever the hell his people came from for the sake of this country!!!!!!,OFF,1
22,12644,49549,@USER This just proves that liberals have no shame whatsoever. He’s a deceiver and a proven liar. Has the nerve to speak of “casting a shadow.”,OFF,0
23,7635,54858,@USER He is what the industry stands for. All about spreadsheets and no care for the human side.,OFF,0
24,4725,56332,@USER Goodell should have been fired over a year ago. Looks like the owners will let him steer the ship right into the iceberg. Oh well.,NOT,0
25,2984,98366,@USER White Nationalist and Nazis arent the same. Also at this point I'd prefer nazis tbh,NOT,0
26,11884,36902,@USER @USER As suspected this is about derailing Judge Kavanaugh’s confirmation because he is a conservative and will adhere to the Constitution and the law. He’s not an activist judge which is what they want.,NOT,0
27,6564,19287,@USER @USER I’m glad you do babe (I kiss you back) now let’s get going you are coming tomorrow to the final right babe,NOT,0
28,12706,73648,@USER @USER It's a pretty awesome movement. Imagine if all men's rights wanktavists just fucked off to the woods and spared everyone their bullshit? There'd be fewer abusuve relationships and messed up kids. The sooner all the men like that go their own way into the fucking sea the better.,OFF,1
29,6880,68143,@USER Get that boy a pie! Stat!,NOT,0
30,3727,91953,@USER @USER She’s trolling to fuck with you cause some of y’all be quick to call mfs coons for minor disagreements,OFF,0
31,11219,94516,"@USER @USER And Lambda would be on the lower end, as others are saying on the high end is trying for influence.  Anyway, you are right in that I wasn't using better investment"" exclusively from a $ return PoV, but from a ""quality of life return"" PoV... some of that is money but not all.""",NOT,0
32,10081,18071,@USER BOYCOTTING the National Fools League URL,NOT,0
33,2285,86932,@USER Omg! She is so cute 💚💚💚 URL,NOT,1
34,11751,52779,@USER @USER @USER @USER Oh God. This hurts my brain. No one can libel anybody. Internet companies can control thier content in any way they want. But claiming Twitter is libeling Jones is an entirely separate issue from the bullshit censorship claim.   Just...work it out before you tweet.,NOT,0
35,9746,18688,@USER 👌🏻 I’ve never seen anyone talk like that on Twitter before and I’ve seen some really messed up shit,OFF,1
36,2276,98457,Time to visit Banbury Team!  URL URL,NOT,0
37,6684,69376,@USER I said the same thing today lol,NOT,1
38,5662,26622,@USER I'm Jackie~ She is a great character to be tbh,NOT,1
39,4181,47082,#Theresa May Using #LabourParty Policies to Cling On To her Weak and Wobbly #Government #HousingCrisis #housingmarket the #conservatives are the Corrupt #Landowners #ToriesOut #Corruption,OFF,1
40,6846,55028,@USER He should be removed with the rest of the islamic invaders.,OFF,0
41,10932,26634,@USER @USER Doesn't mean you are just fighting for the money. He loves to fight and wants to make the most money he can while doing it.,NOT,0
42,4554,83923,@USER @USER @USER @USER If you are running a top 3 offense every year &amp; still get fired from Pitt there are concerns. As talented as he is players don’t like playing for him you have to have balance can’t be in your face 24/7,NOT,0
43,2901,31355,@USER Just PM you the 1st part of the debate for Sunday on Gun Control &amp; the 2nd adm,NOT,0
44,6116,53713,Low T and the Poontang Clan aka  Fucking Donald Trump #trump #maga #art #comicart URL,NOT,1
45,11535,32360,@USER Antifa ate my homework.,NOT,1
46,4026,55992,HOUSEHOLD NET WORTH: $107 TRILLION   URL   #MAGA,NOT,1
47,6899,45021,@USER you are the Mexican Venus,NOT,0
48,12166,15112,@USER this girl called herself tryna call me ugly. i had to show her how ugly she is.,OFF,0
49,5351,90547,@USER CP24 as usual interviewing only liberals with negative reviews.,NOT,0
50,11448,72866,@USER @USER Tis funny you assume I’m left or a supporter of antifa even though I dislike nazis. You’re still a ball washer though.😁,OFF,0
51,10402,71527,@USER Fuck you are killing me lately 😂,OFF,0
52,3407,79718,-Conservatives cut police funding -person complains about crime -person votes conservative to tackle crime  ?,OFF,0
53,12062,68777,@USER @USER Such a fucked night @USER,OFF,1
54,9588,51593,@USER There are more good people than criminals.  If the good people are armed the criminals won’t stand a chance.  In the USA the cities with the highest violent crime rates are those with the strictest gun control.  The Swiss are all armed and trained - violent crime is rare.,OFF,0
55,8765,24755,#Liberals + #Conservatives= #neoliberalism &amp; #Globalization &amp; all of its Discontents: #PPP-#CorporateWelfare-Dilution of #Constitutional Rights/Freedoms &amp; #Justice-#SocioPoliEconFinancial #Corruption &amp; PARTICRATIC #Collusion of #cdnpoli/ticians for 1%ers!  URL,OFF,1
56,9920,93580,@USER BURN  your Nike gear.  Everyone I know is done buying Nike.  Oops. Conservatives are the ones buying from Nike.  After all we r the ones making the money  There’s way way more of us    🖕Nike,NOT,0
57,5708,16645,@USER Sounds like hot lesbian sex to me.,OFF,0
58,9525,97178,@USER @USER #WinForUs Antonio. We're with you. #MAGA,NOT,1
59,2798,89985,@USER Hey Doug. We had a large amount of contacts recently. We apologize for any inconvenience this may cause you. Are you referring to your tweet about the blue screen crash on PS4?,NOT,0
60,1056,14809,"@USER woman accusing Supreme Court nominee #Kavanaugh of physical and sexual assault should not be ignored or insulted,WhiteHouse senior counselor @USER says:BECAUSE A RAPIST &amp;ATEMPTED MURDERER Can’t GO FREE Because He Was 17yrs ,DRUNK &amp; WANTED IT❗️#tcot #pjnet #maga URL",NOT,1
61,2211,50894,@USER @USER They need to add more gun control laws and Democrats to run things.  They have more of both than areas with much much less crime.,NOT,0
62,10102,47366,@USER Going about it the wrong way,NOT,0
63,9062,49545,@USER And here we go !!!,NOT,0
64,7082,47122,@USER Eric Holder......Globalist  Evil personified.,OFF,1
65,2417,77463,3. @USER You’re my lil baby and I’m so proud of you for working as hard as you do. Thank you for still being there for me like you are. You’re the sweetest 💕💕 don’t ever change,NOT,0
66,4955,44544,MUST READ: Delay the Kavanaugh Vote.  This Senate is singularly ill-equipped to assess the allegations against Trump’s Supreme Court nominee.    URL via @USER  #PostponeTheVote #maga #ncpol URL,NOT,1
67,8038,49584,@USER She is the worst. But what can you expect when you consider what she has to personally gain from his confirmation,OFF,0
68,758,46987,#USA #UK and probably #Europe and #Australia  With their level of intelligence?  Weez all stoopid y'all!  #MAGA #MEGA #MBGA #MCGA #Conservatives #Patriots #Celebrities URL,OFF,1
69,3119,62905,@USER But they’re still the number one Fake News Network.,OFF,0
70,3900,58871,@USER Criminals are running scared!,NOT,0
71,5920,50394,@USER Big if true lol,NOT,1
72,1410,96262,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Lol. You are not arguing againstbthe system I want, and I am not arguing in favor of the system you describe.  That is like you arguing for the principles of anarchy, and me constantly saying oh yeah, well, Hillary was a corrupt politician""  Irrelevant.  Factual, but irrelevant""",NOT,1
73,74,64429,@USER I mean it worked for gun control right? URL,OFF,0
74,242,48060,"@USER @USER @USER And don't forget his telling a primarily black liberal audience conservatives want to put them back in chains""""",NOT,0
75,2320,22694,@USER Perfect example of a country with gun control. I bet those guys were happy the criminals didn’t have guns.,OFF,0
76,7605,75943,"@USER It's hard to believe you are 39.  I remember you as the cute first daughter"" in the White House.  I voted for your dad twice.  You have been a true force for good.  Thank you.""",NOT,0
77,880,34675,@USER I think he is hurt,NOT,1
78,9735,58211,@USER @USER Are you freaking serious.  3900 lives lost. Trillion dollars in recover and rebuild. Continued threats and fear.   You are a disgrace to journalism.  You moron!,OFF,0
79,9540,75584,@USER i think its because he is remaining this pure sweet thing,NOT,0
80,12833,41145,"America..!!  #WalkAway Get out and VOTE or live in POVERTY and SERVITUDE...!!"" #MAGA  #WWG1WGA URL",OFF,1
81,8816,20936,@USER my mom left me a whole big squash. Any recipes you recommend I can do with a squash ??😅,NOT,0
82,11173,81273,@USER Good.  He's a mess,OFF,0
83,796,49326,@USER Apparently this POS doesn’t know that Viacom bought out BET. It went from black ownership to white ownership🤣🤣🤣🤣🤣🤣,OFF,0
84,4936,38101,@USER Cool!,NOT,0
85,4155,61307,@USER @USER That's a simplistic comparison. Population density and poverty levels are big contributors. You need a massive cultural shift and constitutional amendments for gun control to be effective like in other countries.  In the mean time people will keep dying.,NOT,0
86,4671,80651,@USER Go crash another plane.,OFF,0
87,6833,75217,@USER Cuz he’s coming you bruh!!! @USER,NOT,1
88,2044,79998,@USER @USER So death tolls are determined by studies and computer programs?,NOT,0
89,7337,25698,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER We’ve also written a post about 5 metrics to measure the success of your B2B podcast: URL,NOT,1
90,10710,67976,@USER @USER She is!,NOT,1
91,9621,24903,@USER What you are doing is so moving and I appreciate everyone!,NOT,0
92,4382,22902,@USER all conservatives are bad people,NOT,0
93,7548,65469,@USER can you pls get rid of holly he is so uneducated of sports. Wheb you have sportscasters who have been throgh the sport and are professional in their presentation he looks like a joke,OFF,0
94,8204,74437,@USER Notice how much he keeps looking around? He is looking for a little girl to touch. He is a disgrace to our country. #MAGA,NOT,1
95,3374,26792,@USER Why you ruin shit lol,OFF,1
96,3765,90051,@USER @USER It's her choice her life...why would you want someone at your wedding if they don't want to be there. At least she is being honest .,NOT,0
97,12377,71268,@USER May as well ignore her since all we are doing is giving her the attention she so craves.  She was such an adorable child..... but she never had a good enough body for nude love scenes so now she is searching for the attention she desires with bovine fecal posts.,OFF,0
98,10864,77688,@USER Did you go to the south side where thousands have died? Strictest gun control policies in the country and they don’t work.,OFF,0
99,12478,83394,"...people of good faith and high character can and do come to competing  conclusions about originalism, abortion, gun control, and religious liberty.""  #Kavanaugh #KavanaughHearings URL",NOT,1
100,5324,10455,@USER Smearing Supreme Court Justices now?   What's next for the ultra-left nazis liberals.,NOT,0
101,5703,85731,@USER @USER Nutty fruitcakes!!,NOT,1
102,209,44448,@USER Please shut up Ontario is seeing what conservatives stand for @USER is not helping you loose this province your never going anywhere.. Not they you will any way your completely out of tune with Canadian Mr. Harper oops I mean Mr. Scheer common mistake you so much alike.,NOT,0
103,3742,59275,@USER @USER @USER @USER @USER @USER @USER @USER It’s the only way he can rationalize his world view is to believe anyone using logic against him is a Russian bot. Liberals don’t like logic or having facts to counter their beliefs and (in)tolerant opinions.,NOT,1
104,12450,92198,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Aww you pooky bear...You are such a victim.,NOT,1
105,368,87366,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You ladies always make me smile..if you know what I mean 😛,NOT,1
106,10514,33595,@USER Guess you are going to ignore what karmys are asking...  💀💀💀,NOT,1
107,10561,49073,@USER @USER @USER German antifastock fought against the Nazis. German antifa rescued jews.,NOT,1
108,3720,14433,@USER @USER Jen doesn’t wear pearls.  And what she is ‘clutching’ is justice and righteousness and the hope that we ALL can do better and be more than we are in these horrific moments.,NOT,0
109,6463,98703,@USER Totally agree! #Trump2020. Now @USER if we conservative hunters and gun owners could just teach u urban guys hat Federal Public lands are paid and protected by conservatives! #keepitpublic,NOT,1
110,6941,80374,@USER because what every lie you are telling if it happened when you were children the guy is a man and I clearly don't believe shit like that happened. Its just another stall tactic by the liberals.,OFF,0
111,4913,31824,@USER Seriously who's the dick that unfollowed,NOT,1
112,5651,26341,@USER She is a trained psychologist of course she can pass a lie detector test.,NOT,0
113,5756,89574,@USER Nope he is called SHAZAM too,NOT,0
114,9100,77254,@USER Thanks and you are a good looking young man and hopefully will find yourself a loving beautiful young man to love and love you.,NOT,0
115,11146,69349,@USER @USER @USER @USER @USER @USER @USER Laura Ingraham who followed the Russian-infiltrated NRA's order to attack Parkland victims (who decided to vociferously advocate gun control) and who at the time was vying for Kellyanne *gag* Conway's position,NOT,1
116,2271,57630,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Why do white liberals imagine white people have some power?  White people have been trained for generations not be racially aware.  White liberals are the most anti-white racists I know.  What power do you imagine white people have that other people do not?,OFF,1
117,10101,11977,"@USER @USER Billionaires making donations to Democrats don't help advance any left wing causes, they simply cause Democrats to act in the interest of billionaires, just like Republicans, regardless of the absurd conspiracy theories Alex Jones and PJW tell liberals"" like you.""",NOT,0
118,2447,33883,@USER He had to fuck up. You can only give a guy so many chances no matter how talented he is,NOT,0
119,1769,63141,@USER @USER needs to get over it. It’s been 5 years since he hasn’t played for the birds. Move on already. There is hardly anyone still on the team from when he played with the Birds. He is starting to sound bitter that he doesn’t have a ring,NOT,0
120,4618,12398,@USER A Bernie supporter tried to assassinate #Republican Congressmen; another assassination attempt in CA; Sen Paul attacked @ his home; Trump cabinet members &amp; supporters harassed/attacked all over the country; when will a single #Democrats speak out? Bob? @USER,NOT,0
121,128,11255,"@USER Liberals would still vote for him. They'll claim his comments were Taken out of context and that he is still a man of integrity.""""",NOT,0
122,135,81119,@USER @USER I see May in the same light as yourself. Even the last election was about her and not the Conservatives.  A split is coming to the Tory partyvery soon!,NOT,0
123,5526,76125,@USER I am the ANTIFA Super Soldier,NOT,0
124,8361,20038,@USER @USER @USER @USER Everyone has a life story - that is no excuse for being aggressive. If anyone is to blame it is the producer for inviting KW onto the show. She is clearly not well &amp; shouldn’t have been put in a position where that could happen. Her management should not have allowed it either!,OFF,0
125,3447,23299,@USER @USER The truth of it is that unless she has evidence than it's only allegations! If there is no proof than it is only 'what she says' against 'what he says'! She doesn't get marks for truthfulness just because she is a woman; because women can lie just as quickly as a man can!,NOT,0
126,4523,63616,@USER Why are people exressing 'shock' at what a majority government does when in government? This is a fact of life. I.E: Check out what the Liberals both previously provincially and currently federally did and do. Hello.,NOT,0
127,2991,34688,@USER #1standLast I believe @USER just asked Vontae Davis if he is going to play another game this season.   URL via @USER,NOT,1
128,599,66631,@USER But I thought Antifa were actually fascists but this shows Rethuglicans are the actual fascists in the room.,OFF,0
129,9113,58352,@USER @USER You are not 'Progressive' without Palestine. #BDS URL,NOT,0
130,4485,97885,@USER @USER @USER Man you really thought this was it huh URL,NOT,1
131,2426,39573,@USER Aww she is so beautiful as always,NOT,0
132,6063,16311,@USER man can we hang out you are hilarious,NOT,0
133,2332,82441,@USER I wonder if he is a Chicago Bears fan..?,NOT,1
134,4805,53625,@USER @USER @USER @USER @USER @USER That’s right...he lies all day long and he is still terrible at it...anyone else would have mastered it by now...he’s definitely got 10000hr,NOT,1
135,9202,43465,@USER He is the worst speaker ever!,OFF,0
136,2088,70428,@USER @USER Yes it does. She should be made to resign.  #MAGA,NOT,1
137,7000,85454,‼️ WE THE PEOPLE WILL DEFEAT YOU ‼️  #MAGA  #MSAGA (MakeSouthAfricaGreatAgain)  @USER @USER @USER @USER @USER @USER @USER  @USER @USER    URL URL,NOT,1
138,4833,26534,@USER @USER It’s weird how conservatives sometimes get accused of lacking empathy.,NOT,0
139,4067,86479,@USER Gun control is not about guns. Gun control is about control.,NOT,0
140,4285,20245,@USER You mean it doesn’t last like this forever? He is playing for a contract...,NOT,1
141,3152,92513,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER LOL!! Same to you! Awe!  How’s it feel to want for the first time gimmie?!  Is that a new feeling for you?  Has mommy kept you on the tit all these years and now you don’t know how to fend for yourself?!,OFF,1
142,7896,20074,@USER @USER The liberals will stop at nothing.,NOT,0
143,7748,19000,@USER Haha true. She is sad but doesn’t need the validation so just let her and her followers keep spreading the hate they have for truth.,NOT,0
144,1342,11317,@USER Need gun control to many,NOT,0
145,6819,64878,@USER @USER ‘Fake News’ is term used RATHER than the word DECEPTION!  #MAGA #WalkAway #RedTsunami,NOT,1
146,7659,63428,@USER Just announced on ESPN he is,NOT,1
147,663,62710,@USER You are not alone.   I am here with you.   Razzinfrazzinmaggle,NOT,1
148,6106,83212,@USER @USER @USER @USER Back then Antifa was called the kkk. They were a known muscle of the Democratic Party URL,NOT,1
149,7265,13004,"Are the Cruz vs. O’Rourke Debates Ever Going to Happen?""  URL #TCOT #MAGA #RedNationRising""",NOT,1
150,3295,24967,@USER @USER homer losing his boner over this is very petty there was a resemblance but again even if she is if they aren't shoving it in our face then its okay,OFF,0
151,4521,99821,"@USER Bill O'REILLY, it can happen because, people like you will not speak out Against YOUR"" POTUS AND NRA about GUN control!!!""",OFF,0
152,11780,79248,@USER What the hell are you talking about? The only threats are coming from gun control nuts made against her kids.,OFF,0
153,2790,74099,@USER You’re from my state. What is your view on gun control?,NOT,0
154,7986,72982,@USER @USER @USER @USER @USER That was fucking fast holy shit lol,OFF,1
155,1871,39748,@USER @USER Ah yes just get a better job. You realize the majority of new job growth is in service industry? And with how expensive student loans are college is less and less realistic for people.,NOT,0
156,6346,84836,"@USER @USER @USER @USER @USER @USER Also not correct. But, the some of the safest US cities does not have strict gun control laws. (Side-note: You can not believe one word that *Michael Moore preaches in any of his documentaries."") This video is a bit of an eye-opener: URL",NOT,0
157,961,10698,@USER Don’t expect common sense from Liberals.,NOT,0
158,6265,66355,@USER @USER @USER Yeah fuck pogba👍,OFF,1
159,13166,84499,@USER Agree. That’s hatred beyond compare. Her feeling of bitterness of the Duterte Presidency and its success is evident on her tweets and articles. 2016 was really a slap on the face on the “yellow intellectuals” .,OFF,0
160,10236,11200,@USER @USER @USER @USER At least you are honest about wanting a nationwide gun ban. I give you credit for that. And the only place you can show that gun control works is in an environment with controlled access. Of course gun control works if the only access to a place is through metal detectors.,OFF,0
161,12043,57628,@USER @USER Hillaryous lmao waa boo hoo,NOT,1
162,1527,88540,@USER @USER If the NDP were to get 26% then @USER would win because the gains by both the NDP and PCs are directly from the Liberals. However I doubt the NDP get over 20%. I had Ches at the start but he performed really bad in the debates but then again there is a lot of ?s about 1/,NOT,0
163,429,98137,@USER @USER @USER How could anyone want to vote for a Democrat who wants open borders and gun control,NOT,0
164,8600,84000,@USER Migration advisory committee says immigration has had no impact on infrastructure or services. So could it be @USER cuts instead?,NOT,0
165,7966,95913,@USER Trump will blame it on the immigrants for coming and 'liberals' for noticing. He likely thinks Head Start/HIV are wasteful spending. Comgress can no longer pass 'broad' budgets.  They will need to itemize every $ and forbid diversion without Congressional permission,NOT,0
166,7173,41732,@USER That's cause she's got (head wave) at least 50 or so pounds and a couple inches or feet on her so it's okay. Not to mention Miley doesnt look the fighting type. (IDK if she is or not),NOT,0
167,1121,61968,@USER @USER @USER @USER @USER Thanks DBC! Love reading your books! I’ve heard that #51 is pretty epic too - looking forward to *finally* getting to read it soon!!!,NOT,1
168,8957,43615,@USER What the fuck? You don’t care about your friend? You are not a real friend then 🤦🏽‍♂️ he not losing anyone special then cuz you can’t even be a real friend and that’s sad,OFF,0
169,4017,40075,@USER I wasn’t calling you out... i was genuinely surprised like live legit made a mode that you are loving and i love to see that... it wasn’t anything more than that. I apologize if you took it another way,NOT,0
170,8921,80538,@USER @USER They've been trying. A couple of veterans happened 2 b assaulted by ANTIFA. Wrong!! They were surprised! Fight kinda broke up the protesting😲,NOT,1
171,6093,11428,@USER Here she is! Gotten real big 😱 URL,NOT,0
172,8916,37498,take me back to doing boomerangs in maga with 2 pints by my side at any one time :( x URL,NOT,0
173,6128,74389,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Why would that matter to a bug? Seems that you are having some kind of mental attack or something. Maybe you should ask for help.,NOT,1
174,12177,66012,@USER @USER What really pisses me off about Asians in California voting for more gun control is that many should know better especially Koreans in LA. They all knew someone who had their businesses destroyed during the riots. At least this salty boi hasn’t forgotten: URL,NOT,0
175,7521,35251,@USER I'll bet she is a liberal democrat.,NOT,0
176,6554,56273,"@USER YOU CAN'T TELL ME WHAT THE FUCK I CAN AND CAN'T DO!""  *whips out binoculars*""",NOT,0
177,13237,82921,@USER And why report this garbage.  We don't give a crap.,OFF,0
178,13083,94181,Judge Nap: Get Ready for Another Version of Clarence Thomas-Anita Hill Hearings URL This is #TheLiberalWay STOP the Pathetic Lying #DEMS @USER #MAGA,NOT,1
179,6022,85653,@USER And I’ll never watch another movie with him in it,NOT,0
180,12015,71322,9. You are cute all the time URL,NOT,0
181,4092,25839,#Tories #Labour #GE2017 #Conservatives Conservatives URL CCHQPress: 🏘️ PM natfednews: Today I can announce that new longer-term partnerships will be opened up to the most ambitious housing associations through a ground-breaking £2 billion initiative,NOT,1
182,2282,46880,@USER Idk if she is but shes black coded....the bonet sets it off,NOT,0
183,11069,82873,@USER @USER @USER @USER @USER  Aaron finding the sending if a locomotive funny. He is aware it symbolises the trains jews were sent to their deaths on.,OFF,1
184,12298,94239,@USER I love your momma. She is me,NOT,0
185,11322,88542,@USER Every one is on these social media platforms arguing about who is racist and who isn't while the powers that be manipulate it to push their agendas and gain power.  And shit.  I know exactly what ur saying im pretty liberal guy and i can't stand the racism discussions.,OFF,0
186,4064,63106,@USER You obviously have no clue and CLEARLY you are not American! China became the largest foreign holder of US Debt in September 2008. They have been a major holder of US  since at least 2000. YOU ARE WHATS WRIND WITH AMERICA URL,NOT,0
187,10342,48882,@USER Buck up buttercup!,NOT,1
188,3350,84591,@USER @USER @USER @USER @USER @USER @USER Universal background checks and an assault weapons ban would absolutely change things. I’m for Swedish-style gun control (did you know the Swedes are big hunters?) but Berniecrats only want Swedish-style healthcare.,NOT,1
189,806,31483,@USER @USER @USER So ist es! #TheDeepState #Jesuiten #Cabal #satanists #NWO #KalergiPlan ~ #KalergiPreis #WhiteGenocide #COMMUNISM #Antifa #AlbertPike1871 ‼️ #DrainTheSwamp #LockThemAllUp #Guantanamo #EXPROPRIATE #QAnon 🐇🕳️ @USER @USER @USER #POTUS45 #Trump2020,NOT,1
190,1830,29024,@USER How dare you tell me what Antifa is doing is right. They are not fighting facism they are fighting for their own stupid cause. They are further from fixing facism than the republicans themselves,OFF,0
191,6414,96626,@USER @USER @USER @USER @USER One of them just called me 'politically and morally bankrupt' because I said I WOULD get behind him if he opposed Brexit 😐😂,NOT,1
192,2685,93020,@USER And sadly Anna decent fair minded One Nation Conservatives like you seem to be an endangered species in your Party. How can Tory grass roots support a man with Boris Johnson’s record on morality and standards? Or a caricature like Mogg?,NOT,0
193,4049,88930,"@USER England averages 26 gun murders per year. It is hilarious that you imply gun control doesnt work in the UK. This must be what Trump call Fake News"".""",NOT,0
194,5108,82136,@USER @USER Why didn't she save her grandfather in Puerto Rico if she had that kind of cash? Bc She is socialist.,NOT,0
195,2381,79760,".@USER ..... But But But all those gun control laws""? URL",NOT,1
196,3694,15689,"@USER Just think. She is infinitely funnier than you. Obviously..D'uh huh."" 😮""",OFF,1
197,11872,87429,@USER you at the prospects game? #fatbastard,OFF,1
198,4888,50718,@USER @USER  FELON ERIC HOLDER  SHOULD BE ROTTING IN PRISON FOR HIS CRIMES. URL,NOT,0
199,10068,22012,"@USER @USER I don't believe an Elk could grip a rifle even if it could purchase one.  Although you would probably want sensible gun control laws"" on anything the Elk could purchase to defend itself.  Sad.""",NOT,0
200,7314,82355,@USER Who will abuse it the most: liberals or RINOS?,OFF,1
201,3392,70822,@USER She is an monster!,OFF,0
202,11706,16069,@USER @USER @USER She probably did not think it would get this far. I hope the little sleaze does not go to the hearing and I hope if she does that they will prove what a liar conniving witch she and the rest of the Liberals are.,OFF,0
203,12596,40868,Turns out Cody 'Sanjuro' Wilson fancies himself as a samurai.    probably collects fake swords  #RiceKing #usefulidiot #QAnon  #MAGA URL,NOT,1
204,1982,43057,"@USER @USER The racist excuse every time telling it like it is"" ""against being PC"" URL",NOT,0
205,6871,58583,#MichaelChe THIS GUY thunks only White Repubs &amp; crackheads Thank Jesus Guess you don’t like Christian’s money do you buddy?! Good luck Mike trying to have a lavish style off the backs of liberals 😂😂 URL @USER 👎🏼,NOT,0
206,3750,94554,@USER You are a Communist state controlled newspaper.   Very much like #ANTIFA would love to see.   And your country executes people who dissent with your support.   Enough said.   Get off my twitter stream,OFF,0
207,7768,10582,@USER @USER Please could the author of this brill  article  do something to rescue us and brexit from this remainiac of a Pm who will enslave us forever under unelected commsion federal fanatics  Plus the conservatives can say farewell to gov for at least  5 yrs. who could trust the tories ?,NOT,0
208,1382,68042,- Had a nice visit with Mommie dearest. I really had to bribe her with Diet Pepsi to eat the rest of her dinner..... 😂😭🤦🏾‍♀️ She is something else!! Love that lady....,NOT,1
209,5525,52722,#Liberal #activist calls for #banning #MEN via “man control” since gun control isn’t having the desired effect – URL URL,NOT,0
210,11244,22948,@USER @USER @USER @USER @USER I've noticed that the 'capitalist' idea of individual rights never extends to the rights of individual to act in concert with other individuals towards a common goal (socialism).  Capitalism assumes that everything we do is selfish and profit-driven.,NOT,1
211,3940,81734,@USER @USER Took the words out of my mouth. He is just horrible.,OFF,1
212,3534,29316,@USER @USER I’ve never once heard you be thankful. All you do is shit on Canada. On the police. On our history. On Conservatives.,OFF,0
213,4578,42014,@USER So true...she is so busy pointing the finger she forgot what's important!,NOT,1
214,5804,15807,@USER @USER Have not spent one dime on NFL. NO TICKETS. NO MERCHANDISE. NO TV TIME. My Football Day is Saturday. College Gameday is incredible,NOT,0
215,6615,57285,@USER @USER he is my ultimate bias..,NOT,1
216,3614,87192,@USER @USER Phil is right socialists are the new fascists like antifa. Thanks to soros,NOT,1
217,4972,34295,@USER He knows he dosen't have much time left before he is brought down.,NOT,1
218,7411,61909,"@USER @USER This is absurd. Read more about the history, politics, and true belifs of fascism. Antifa do not/cannot do the bidding of ruling class because that's what fascism is for aka bootlickers. And u.s. liberals"" have always been right leaning.""",NOT,0
219,9847,54674,@USER We conservatives love him no matter how stupid it makes us /him look! YEE HAW! URL,OFF,1
