,Unnamed: 0,Sentence,Label,codemixed
5511,5511,hahahahahaha lag gaye hahahaha :d chutiye :d hahahahahahah i can't control hahahahaha #indvspak * #indwins *,0,1
1883,1883,I am also lesbian,0,0
1664,1664,guys match ku ready ya #indvsuae inaiku summa kele kele keleÃ³Â¾â€â€”,0,1
5726,5726,Guys we need to mature to Europe and US standards!!! Lot to report on F&O,0,1
8903,8903,Don't say sir to this bloody sonu ...instead go and slap him,2,1
4673,4673,<https://youtu.be/2QD6004jEI0> Raghav Juyal on CAB,0,1
6341,6341,"Thanks to Kabir Singh movie !!  
  
As it gives you the content to publish ",0,1
5411,5411,Says the man who stole all the ideas from Tesla,2,0
8781,8781,Have we stupid Indians made our mind to give a befitting reply to porkistan in facebook only... plz wait and we have confidence in our army...,1,1
950,950,"CBN Sir, we are very happy and proud to have you CM of our AP at this crucial time to save us from looters and cheaters... ",0,1
212,212,"Give the man credit for speaking his mind. Loudspeakers should be banned no matter the place. It's a nuisance and hurts old people, animals, children and all human beings. Religion and faith is personal & private and doesn't need loud advertisement ",1,0
3150,3150,Or hentai Ã°Å¸Ëœâ€š,0,1
3442,3442,You got Rss,1,0
231,231,@MASK Thakur Thank you,0,1
5956,5956,do something solid and satisfactory pakistan will never change but we have to change,1,0
5012,5012,nic,0,0
647,647,Love you vaiya nice video.i love you,0,1
4809,4809,"There is no action taken against woman, who file false 498a cases, so crime is
the only option left for a sensible Men like him, who was looking for
justice... ",0,1
7862,7862,@MASK you may be also thought in school that you have won 1971 what... I am not surprised... With your knowledge :),1,1
4099,4099,This headline shows and proves again that today's media is only TRP driven & it can cross any level to defame AAP. I am quite sure that you've already watched this video but reluctant to change  the mentality of today's generation as it was expected in this video. Shame on you guys,1,0
6032,6032,Who cares about fatwa. Fatwa has no role in our legal system. Any fatwa against a citizen is supari and threat.,1,0
270,270,yeyyyyyyyyyyyy #indvspak sir jadeja is trending Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,0,1
6604,6604,just saying whatever comes to mouth doesnt make a leader.,1,0
9629,9629,"Yes I saw in reality how protective lesbian girl is when it comes to her
girlfriend..... Salute to that girls...lgbt rocks ",0,1
6638,6638,Now come out with all excuses.,1,0
7823,7823,This happened when the civilians were fighting for cows and azaan.,1,0
4158,4158,"Ha ha ... the introduction video resembles like ""direct to hell"" ... ",2,1
5263,5263,NDTV should also be exposed,0,1
2554,2554,"Lol u don't know what's feminism either if u believe dictionary meaning, if u
believed in true equality then u would support egalitarianism instead if
feminism ",0,0
5715,5715,for enlightment refer my  second comment -buddha bless you,1,1
8947,8947,Evm me fix,1,1
2157,2157,Everything start with cow nd end with it like there's nothing else to talk and by the way beef ban is by SC not BJP govt so open up ur mind a little b4 barking,2,0
4039,4039,awesome acting... Chandu...Ã°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜Â,0,1
6289,6289,This shows wat respect indian muslims have in india...,1,1
1881,1881,Indian army is Yes boss army..they are not allowed to use their brains..,2,0
7482,7482,rt sirjadeja: thanks you misbah. #indvspak #pakvsind #indwins #cwc15 #Ã Â¤Å“Ã Â¤Â¯Ã Â¤Â¹Ã Â¤Â¿Ã Â¤Â¨Ã Â¥ÂÃ Â¤Â¦ #cwc2015 http://t.co/urwdkxb2fi,0,1
7606,7606,I hope this guy isn't serious!!,0,1
1347,1347,Valid points,0,0
4453,4453,in 1971 we can have kill ur 93000 army but we leave them and not did any bargaining.it is India,1,0
7688,7688,"Shame on Shahrukh khan works block for Dr. Mahmoud Baluch today

https://twitter.com/national_baluch/status/859229013813940225

Shame on them that he loves the pakistan ",2,1
8118,8118,I watch movies after your reviews always. It saves my money. Ã°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜Â,0,0
7088,7088,So you mean Pakistan conducted a surgical strike across the LOC?,2,0
4694,4694,Mr Modi sorry to say u r forgetting that u r giving birth to a new crime in money gamble only a month has passed already there are so many raid have been done in new currency forget the old currency,1,0
1891,1891,Nothing to say he have his own opinion.,1,0
599,599,Anna Hazare is the biggest agent of BJP.,2,1
9260,9260,"The same thing applies on you sir when you are invited in any concert !! You sing a song to entertain ppl... but at the same time noise goes to the ppl not interested in you or your song !! It happens.. i agree that loudspeakers shouldn't be allowed.
M not muslim but i never got irritated coz of azaan...
Being a musician you should enjoy this pray..like bismillah khan saab !! ",2,1
5567,5567,Thankyou so much,0,0
9739,9739,For betterment of India you join politics and become honest leader and then bark.,2,0
3026,3026,"meanwhile, alia bhatt called salman khan nd said, ""yeh sohail khan pakistan se kyu khela ?.."" Ã°Å¸ËœÅ“Ã°Å¸Ëœâ€š #indvspak ",0,1
6315,6315,"Cow is more valuabe in india,women are more take care of herself,govt says who killed cow will hanged but for rape,murder and other crimes are going to face trial and you can get your normal liife in two days..... what kind of people are you making cow more valuable than man life... ",2,1
8489,8489,Just notice the names of persons who are speaking against modiji.... v will cum to know wat community do they belong to....modiji v indians r wid u,1,1
3391,3391,Common man is  getting only 2000 from bank spending his whole day......on the other hands news are coming....in places new Rs.2000 notes in crores of rupees are being seized. ...how some people have received new rs 2000 notes in crores of rupees...what is govt clarification for this ...or some favourable section was provided benefits in advance....,1,1
5187,5187,"time for luxury ......relay the program in luxury time .....

is that sushma swaraj is the right candidate for president ....? 

what about her fitness ...under gone kidney transplantation ....sir give some rest for sushma ji ",1,1
3166,3166,Guru u r right Ã°Å¸â€˜ÂÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,0,1
5151,5151,It is reality of Pakistani but still Indian Muslim r in favour of Pakistani Muslim ....... Y it so.....,2,1
7947,7947,"@MASK khan .. just beware of up police , otherwise hand wont be able to
clean ur.. ",0,0
5244,5244,Awesome move by Govt....  :-) modiji.. U r just awesome in find new awesome moves.. U r just wow sir.. <3,0,1
3001,3001,There so much MILITARY spending everywhere why INDIAN Military stocks not moving?,1,0
2934,2934,you #wontgiveitback &amp; #wewillbringitback :') so cheers bruh #teamindia #phordengey abki baar :3 #gogreen #indvspak #wc2015,0,1
5874,5874,Omg Ã°Å¸Ëœâ€¦Ã°Å¸Ëœâ€¦Ã°Å¸Â¤Â£,0,1
6857,6857,Very nice,0,0
5629,5629,Nusrat Nazir Homework for you. Find out how many of these thousands of rescued Indians were Muslims and how many of them were Hindus.. https://en.wikipedia.org/wiki/Operation_Raahat,1,1
6924,6924,I Also Thought After Movie That This Was Other **BOLLYWOOD** Movie .,0,0
1819,1819,Too much is good for nothing. Applies to all.,0,0
1333,1333,"Navratri or any other ocaasions appear to be 6 to 10 times a YEAR.
I think thats a little lesser than the 5 times a day thing.... ",2,1
7292,7292,I M ONLY BISEXUAL HERE??,0,0
6560,6560,The T-shirt is Ã°Å¸â€Â¥Ã°Å¸â€Â¥Ã°Å¸â€Â¥,0,1
2769,2769,<Anant Prakash Narayan at JNU Azadi Chowk> #StandWithJNU https://www. youtube.com/watch?v=uQb77B slRqQ Ã¢â‚¬Â¦ http:// fb.me/2EBW2RHW5,0,1
6264,6264,Let's ban movies now :P,1,1
5056,5056,Frank Lopez America is NOT a Christian Country. It is a nation of FREE Religion and no one group of religious belief is held over any other- even though Christian Americans think their beliefs rule over all others.,0,0
8622,8622,"Aijaz Faruqi 
What is the website name f169? Lol and you believe in them... I understand ur too much smart ",1,1
4433,4433,Wahh great Japan population less than 40cr India population   120 cr great,0,1
2293,2293,"In the original version, arjun never had any physical relationship with any
girl.. There was a scene in which shiva explains to his father ",0,0
4998,4998,By watching the video from marine drive yesterday I feel really shame on our police,2,0
1916,1916,"*PART TIME JOB* WITHOUT INVESTMENT 
 --Ã£â‚¬â€¹No registration fees 
Earn daily 400-500/-by workin 2 hours per day.
For more details type join  and what's up this no:- 9996424214 ",0,1
9353,9353,Modi ji now act do not follow congress path nation wants result,1,1
4951,4951,"M nt disrespecting Balasaheb...
But lions dont hire donkeys ....in gujrat lyk hardik patel for Gujrat electn !! Ã°Å¸Ëœâ€˜Ã°Å¸Ëœâ€˜ ",2,1
4996,4996,anshuman singh hi,0,1
2035,2035,"Recently i watched DEAR ZINDIGI and i think that was damm awesome.. and i bet
uh can't even point out single mistake in story... ",0,1
3398,3398,great show,0,0
997,997,"Not sure If you're normal human being or a alien 
Visit India once minorities living much better life here
Just curious to know why it always you peace loving peoples discriminate people based on religion

According to you Bombing people, Shoving Islam down to people throat is not ""julm"" right ?Ã°Å¸Ëœâ€™

Grow a pair dude ",2,0
7018,7018,No each and every sympathisers  of Azadi and stone pelters in India too must be beheaded,2,0
8911,8911,Yes u r rit and people like u can always pull legs...,1,1
4366,4366,He has to do something to kill time and that's what he does.,1,1
2708,2708,"Even Pawar voted for BJP ..
Shiv Sena leave the assembly he's ready to support BJP otherwise what SULE n AJIT will do without power whatsoever little . ",1,1
3028,3028,Not good,0,0
6629,6629,If it is true than why media not showing the mutilated bodies it is my ? from INDIA TV. Dont make peoples polish and  dont creat problem for your country INDIA.Because if India showing response of attack than the same  response will be from pakistan side which we seen in normal on borders  of both sides but only local people are affected  not army so try to understand this is because of you (media) whole environment is disturb.,2,0
3249,3249,I love you vaii,0,1
6039,6039,"There is no fixed rate for toll booths in the national highways, there is a big difference in the charges when compared with other toll booths on the same stretch, I am referring to chennai - Bangalore highway. ",0,0
2863,2863,Kabir singh emotional Love movieÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜Å’Ã°Å¸â€˜Å’Ã°Å¸â€˜Å’Ã°Å¸â€˜Å’Ã°Å¸â€˜Å’,0,1
8112,8112,This old man is useless.,2,0
7046,7046,This is the real topic but unfortunately we stuck in religion politics,1,0
133,133,Will maulana will give hindus to worship in his house.,2,1
7979,7979,How can you abuse south ? Dont cross line they are indian,2,0
6750,6750,okay then go and compare.  all bhakt willl happy for your effort,1,1
1150,1150,Madhya Pradesh: Dogs Eat Up Patient's Body In Govt. Hospital,1,1
1695,1695,Sonu nigam said his felt pain. All religions should stop force influence on people by all means. His mentioned community has lion share in noise,2,1
7253,7253,tt india 12:44 1.#ausvnz 2.#superbudget 3.#unionbudget2015 4.#nzvaus 5.#indvsuae 6.service tax 7.starc 8.williamson 9.gaar,0,1
6445,6445,"Shewag is 100% true , before any one takes a dig at him remember Dawood father was a police man , but he didn't Inherit his father's qualities ",1,0
3791,3791,They cannot do dat becoz den porks real face will expose to the world nd der boss china will hav bad impact around the world so dey will nt go aginst china bcoz the bhik dey get will be stopped.,2,1
4128,4128,What is this book about?,0,0
1833,1833,Binny shud not be in the playing 11 .,2,0
3486,3486,Dirty bjp politics....addicted to fake fame.......idiots... Then have introduced a new post of...personal camer man..Ã°Å¸ËœÂÃ°Å¸ËœÂÃ°Å¸ËœÂÃ°Å¸ËœÂÃ°Å¸ËœÂÃ°Å¸ËœÂÃ°Å¸ËœÂ,2,1
4941,4941,"We are with army
. ",0,0
7432,7432,first fall it is nt conform they cow steal er the Murderers   just doubt  & kill them because they r from other community,1,0
7864,7864,He doesn't deserve train too.,1,1
2375,2375,So the cmo has no right to interfere as to why the ambulance is not being provided.,1,0
1783,1783,"We are foolishly showing mercy to paki cockroaches, they are not humans to be dealt with diplomatically... Pigs understand only beast language. ",2,1
1292,1292,"She was just trying to stoop to the level of Modi in a symbolic way..!!!  
She was probably meaning that to fight a seasoned Liar and cheap Thug,
sometime decent people need to stoop to his level!!! ",0,1
8846,8846,I too was happy when the rioter and plotter of 2002 riots were awarded by then govt in gujarat,2,0
9133,9133,"Homosexual hona is not a crime but it shouldn't be promoted as well because it
is a mental and physiological imbalance of a human being. ",0,0
8737,8737,"The lady doesn't deserve police uniform ? 
Who are you to decide that ?? 
She has cleared the  civil services .. the most competent exam in India .. she was fit enough in the required criteria.. and was appointed by the president of the country.. 
Get some brain and talk sense ... !! ",2,1
1341,1341,Pls tell me this music's name?,0,0
3928,3928,A man who has will power to lead the party boldly in Punjab.,1,0
5342,5342,Looks like a drug addict,0,0
1473,1473,"Part time online job without investment 
Most important job for Facebook expert 
Earn 15000-25000/-month 
Open play store 
Install champcash mony free app
Sign up with champcash 
Refer id-12935304
Install 7-8 apps in the champcash and start online work ",0,1
3262,3262,Friends the next things which come after ICJ ruling is whether Pakistan allows Jadhav counsellor acess or he will be murdered like Sarabjeet Singh .... I think this is what we all should be looking at now because Pakistan army would never allow counsellor acess because if that happens a pandoras box of lies will come out against Pakistan army .... So friends keep fingers crossed ....,2,1
862,862,Dnt understand what Mr pm speaking so I'm logging out,1,0
